id,pred
21085,0.23365149999999998
21086,0.9228514999999999
21087,0.47898799999999997
21088,0.7068405
21089,0.766474
21090,0.555498
21091,0.6240045000000001
21092,0.6915765
21093,0.7213320000000001
21094,0.801876
21095,0.259245
21096,0.7324855
21097,0.851133
21098,0.5499005
21099,0.890927
21100,0.7969615
21101,0.5237185
21102,0.662903
21103,0.22115049999999997
21104,0.822727
21105,0.892728
21106,0.3009465
21107,0.9820815
21108,0.7112194999999999
21109,0.534555
21110,0.4816905
21111,0.6978519999999999
21112,0.659376
21113,0.5970475
21114,0.148364
21115,0.1793945
21116,0.843846
21117,0.877427
21118,0.598821
21119,0.7044144999999999
21120,0.9454955
21121,0.7491275
21122,0.4478295
21123,0.2960085
21124,0.509822
21125,0.810373
21126,0.6438495
21127,0.613294
21128,0.9824835
21129,0.718055
21130,0.3279305
21131,0.9009955000000001
21132,0.608759
21133,0.551728
21134,0.6181315000000001
21135,0.558372
21136,0.309663
21137,0.059061499999999996
21138,0.847172
21139,0.6290644999999999
21140,0.5129865
21141,0.27923149999999997
21142,0.337326
21143,0.710926
21144,0.7432235
21145,0.25164949999999997
21146,0.7914734999999999
21147,0.7633785
21148,0.5206885
21149,0.206808
21150,0.8162355
21151,0.9855455
21152,0.9845725
21153,0.6128235
21154,0.40620049999999996
21155,0.653649
21156,0.9147695
21157,0.7182445
21158,0.9812835
21159,0.8164785
21160,0.018739
21161,0.4965295
21162,0.829969
21163,0.584517
21164,0.5751625
21165,0.787299
21166,0.6718225
21167,0.7387695000000001
21168,0.2274025
21169,0.100883
21170,0.719786
21171,0.559345
21172,0.46512600000000004
21173,0.5078515
21174,0.9233454999999999
21175,0.4905005
21176,0.376163
21177,0.3512495
21178,0.44279599999999997
21179,0.9529415
21180,0.175888
21181,0.917419
21182,0.8141985
21183,0.768591
21184,0.7780725
21185,0.9079699999999999
21186,0.9151785
21187,0.48354300000000006
21188,0.5316715000000001
21189,0.30726050000000005
21190,0.3660135
21191,0.43284849999999997
21192,0.4357675
21193,0.476151
21194,0.6140825
21195,0.3827735
21196,0.8494634999999999
21197,0.4220345
21198,0.5360325
21199,0.126509
21200,0.41556150000000003
21201,0.7855475000000001
21202,0.571108
21203,0.6128545000000001
21204,0.9594670000000001
21205,0.65038
21206,0.3536235
21207,0.6130089999999999
21208,0.3425005
21209,0.6555495
21210,0.1269025
21211,0.318411
21212,0.959609
21213,0.484784
21214,0.654462
21215,0.5541845000000001
21216,0.3951655
21217,0.960349
21218,0.9625505
21219,0.697519
21220,0.612644
21221,0.689874
21222,0.5894699999999999
21223,0.9480649999999999
21224,0.5711120000000001
21225,0.5577545
21226,0.350062
21227,0.3920585
21228,0.6675715
21229,0.9507235
21230,0.6589119999999999
21231,0.98734
21232,0.9541135000000001
21233,0.8988345
21234,0.4421905
21235,0.508072
21236,0.8814165
21237,0.8417520000000001
21238,0.927676
21239,0.593417
21240,0.8673335
21241,0.985351
21242,0.3384485
21243,0.635266
21244,0.544292
21245,0.76471
21246,0.5206729999999999
21247,0.026508
21248,0.3357
21249,0.4183965
21250,0.4326815
21251,0.7212495
21252,0.4449775
21253,0.374935
21254,0.6981075
21255,0.9669885
21256,0.63757
21257,0.10355700000000001
21258,0.6399825
21259,0.5536745
21260,0.6383225
21261,0.46657400000000004
21262,0.704158
21263,0.5995035
21264,0.239778
21265,0.5880529999999999
21266,0.8642695
21267,0.2737085
21268,0.6485495
21269,0.6406270000000001
21270,0.5495335
21271,0.49913
21272,0.333079
21273,0.44910700000000003
21274,0.5402895
21275,0.9553385
21276,0.8876955
21277,0.7919940000000001
21278,0.5595870000000001
21279,0.562217
21280,0.4615245
21281,0.7381515000000001
21282,0.8335115
21283,0.7393540000000001
21284,0.0611145
21285,0.781509
21286,0.814386
21287,0.634298
21288,0.685419
21289,0.94982
21290,0.4046075
21291,0.626422
21292,0.778899
21293,0.945397
21294,0.4668285
21295,0.7924070000000001
21296,0.488064
21297,0.8390495
21298,0.320139
21299,0.5986589999999999
21300,0.0490975
21301,0.5871675000000001
21302,0.999438
21303,0.9193525
21304,0.4055085
21305,0.984685
21306,0.444585
21307,0.31207700000000005
21308,0.8069445
21309,0.662072
21310,0.8098615
21311,0.838886
21312,0.5723135
21313,0.652014
21314,0.8412795
21315,0.8582465
21316,0.5652820000000001
21317,0.469567
21318,0.32785549999999997
21319,0.630954
21320,0.5166555
21321,0.94466
21322,0.4808835
21323,0.850573
21324,0.479522
21325,0.691202
21326,0.576236
21327,0.802858
21328,0.6710355
21329,0.518384
21330,0.3833135
21331,0.461775
21332,0.9616754999999999
21333,0.490324
21334,0.5767435
21335,0.059539
21336,0.5192225
21337,0.6173285
21338,0.564037
21339,0.48547599999999996
21340,0.6068655000000001
21341,0.984272
21342,0.939508
21343,0.6078945
21344,0.9470035
21345,0.5826990000000001
21346,0.5478645
21347,0.26883599999999996
21348,0.4846285
21349,0.3254675
21350,0.87724
21351,0.968001
21352,0.8830195000000001
21353,0.8776405
21354,0.6171285
21355,0.9017630000000001
21356,0.8337755
21357,0.769342
21358,0.6157185000000001
21359,0.579873
21360,0.8256685
21361,0.7999505
21362,0.300346
21363,0.5904415000000001
21364,0.36144
21365,0.888425
21366,0.6319079999999999
21367,0.9832415000000001
21368,0.879027
21369,0.08470649999999999
21370,0.7854505
21371,0.221757
21372,0.485
21373,0.632919
21374,0.6226970000000001
21375,0.31069199999999997
21376,0.777363
21377,0.085307
21378,0.768465
21379,0.8125835
21380,0.4919955
21381,0.632972
21382,0.6920215000000001
21383,0.5995185
21384,0.675914
21385,0.555034
21386,0.903086
21387,0.6083585
21388,0.8650795
21389,0.571085
21390,0.8262594999999999
21391,0.4159425
21392,0.9476255
21393,0.6953484999999999
21394,0.5289415
21395,0.574932
21396,0.349816
21397,0.32497299999999996
21398,0.479408
21399,0.6831825
21400,0.2915915
21401,0.694472
21402,0.32211
21403,0.518593
21404,0.5061855
21405,0.935192
21406,0.6181505
21407,0.763198
21408,0.49189499999999997
21409,0.280492
21410,0.934192
21411,0.2412495
21412,0.375568
21413,0.5257164999999999
21414,0.571931
21415,0.9478365
21416,0.810756
21417,0.357538
21418,0.5039955
21419,0.5458700000000001
21420,0.28227
21421,0.7103889999999999
21422,0.9628844999999999
21423,0.546605
21424,0.627862
21425,0.4030565
21426,0.3596475
21427,0.6789485
21428,0.6361825
21429,0.766571
21430,0.4735555
21431,0.0082295
21432,0.71572
21433,0.56534
21434,0.621401
21435,0.396256
21436,0.657265
21437,0.5522085
21438,0.9718340000000001
21439,0.9291355
21440,0.472815
21441,0.1477945
21442,0.5671379999999999
21443,0.7592845
21444,0.016646499999999998
21445,0.9492585
21446,0.510072
21447,0.816368
21448,0.969889
21449,0.6744455
21450,0.5063635
21451,0.8678224999999999
21452,0.5509550000000001
21453,0.8446805
21454,0.8379725
21455,0.44599999999999995
21456,0.5271684999999999
21457,0.6987155
21458,0.717676
21459,0.717091
21460,0.9742695
21461,0.547525
21462,0.2465735
21463,0.5047725000000001
21464,0.217368
21465,0.016873
21466,0.6352855
21467,0.46521199999999996
21468,0.8351625
21469,0.8458209999999999
21470,0.862611
21471,0.5763965
21472,0.9804125
21473,0.476033
21474,0.388755
21475,0.5962799999999999
21476,0.970109
21477,0.4575265
21478,0.389053
21479,0.4032115
21480,0.311415
21481,0.459768
21482,0.8849935
21483,0.7546065
21484,0.816157
21485,0.9967865
21486,0.507622
21487,0.43276000000000003
21488,0.8259385
21489,0.7592015
21490,0.5774079999999999
21491,0.0264535
21492,0.069026
21493,0.8176535
21494,0.7587495
21495,0.539885
21496,0.696804
21497,0.865747
21498,0.3758905
21499,0.399296
21500,0.727315
